,lat,lon
3042,56.0,16.0
3044,58.0,16.0
3045,59.0,16.0
3046,60.0,16.0
3047,61.0,16.0
3048,62.0,16.0
3049,63.0,16.0
3050,64.0,16.0
3051,65.0,16.0
3052,66.0,16.0
3053,67.0,16.0
3054,68.0,16.0
3077,-90.0,17.0
3078,-89.0,17.0
3079,-88.0,17.0
3080,-87.0,17.0
3081,-86.0,17.0
3082,-85.0,17.0
3083,-84.0,17.0
3084,-83.0,17.0
3085,-82.0,17.0
3086,-81.0,17.0
3087,-80.0,17.0
3088,-79.0,17.0
3089,-78.0,17.0
3090,-77.0,17.0
3091,-76.0,17.0
3092,-75.0,17.0
3093,-74.0,17.0
3094,-73.0,17.0
3095,-72.0,17.0
3096,-71.0,17.0
3097,-70.0,17.0
3138,-29.0,17.0
3139,-28.0,17.0
3140,-27.0,17.0
3141,-26.0,17.0
3142,-25.0,17.0
3143,-24.0,17.0
3144,-23.0,17.0
3145,-22.0,17.0
3146,-21.0,17.0
3147,-20.0,17.0
3148,-19.0,17.0
3149,-18.0,17.0
3150,-17.0,17.0
3151,-16.0,17.0
3152,-15.0,17.0
3153,-14.0,17.0
3154,-13.0,17.0
3155,-12.0,17.0
3156,-11.0,17.0
3157,-10.0,17.0
3158,-9.0,17.0
3159,-8.0,17.0
3160,-7.0,17.0
3161,-6.0,17.0
3162,-5.0,17.0
3163,-4.0,17.0
3164,-3.0,17.0
3165,-2.0,17.0
3166,-1.0,17.0
3167,0.0,17.0
3168,1.0,17.0
3169,2.0,17.0
3170,3.0,17.0
3171,4.0,17.0
3172,5.0,17.0
3173,6.0,17.0
3174,7.0,17.0
3175,8.0,17.0
3176,9.0,17.0
3177,10.0,17.0
3178,11.0,17.0
3179,12.0,17.0
3180,13.0,17.0
3181,14.0,17.0
3182,15.0,17.0
3183,16.0,17.0
3184,17.0,17.0
3185,18.0,17.0
3186,19.0,17.0
3187,20.0,17.0
3188,21.0,17.0
3189,22.0,17.0
3190,23.0,17.0
3191,24.0,17.0
3192,25.0,17.0
3193,26.0,17.0
3194,27.0,17.0
3195,28.0,17.0
3196,29.0,17.0
3197,30.0,17.0
3209,42.0,17.0
3210,43.0,17.0
3211,44.0,17.0
3212,45.0,17.0
3213,46.0,17.0
3214,47.0,17.0
3215,48.0,17.0
3216,49.0,17.0
3217,50.0,17.0
3218,51.0,17.0
3219,52.0,17.0
3220,53.0,17.0
3221,54.0,17.0
3222,55.0,17.0
3226,59.0,17.0
3227,60.0,17.0
3228,61.0,17.0
3229,62.0,17.0
3230,63.0,17.0
3231,64.0,17.0
3232,65.0,17.0
3233,66.0,17.0
3234,67.0,17.0
3235,68.0,17.0
3236,69.0,17.0
3246,79.0,17.0
3247,80.0,17.0
3258,-90.0,18.0
3259,-89.0,18.0
3260,-88.0,18.0
3261,-87.0,18.0
3262,-86.0,18.0
3263,-85.0,18.0
3264,-84.0,18.0
3265,-83.0,18.0
3266,-82.0,18.0
3267,-81.0,18.0
3268,-80.0,18.0
3269,-79.0,18.0
3270,-78.0,18.0
3271,-77.0,18.0
3272,-76.0,18.0
3273,-75.0,18.0
3274,-74.0,18.0
3275,-73.0,18.0
3276,-72.0,18.0
3277,-71.0,18.0
3278,-70.0,18.0
3317,-31.0,18.0
3318,-30.0,18.0
3319,-29.0,18.0
3320,-28.0,18.0
3321,-27.0,18.0
3322,-26.0,18.0
3323,-25.0,18.0
3324,-24.0,18.0
3325,-23.0,18.0
3326,-22.0,18.0
3327,-21.0,18.0
3328,-20.0,18.0
3329,-19.0,18.0
3330,-18.0,18.0
3331,-17.0,18.0
3332,-16.0,18.0
3333,-15.0,18.0
3334,-14.0,18.0
3335,-13.0,18.0
3336,-12.0,18.0
3337,-11.0,18.0
3338,-10.0,18.0
3339,-9.0,18.0
3340,-8.0,18.0
3341,-7.0,18.0
3342,-6.0,18.0
3343,-5.0,18.0
3344,-4.0,18.0
3345,-3.0,18.0
3346,-2.0,18.0
3347,-1.0,18.0
3348,0.0,18.0
3349,1.0,18.0
3350,2.0,18.0
3351,3.0,18.0
3352,4.0,18.0
3353,5.0,18.0
3354,6.0,18.0
3355,7.0,18.0
3356,8.0,18.0
3357,9.0,18.0
3358,10.0,18.0
3359,11.0,18.0
3360,12.0,18.0
3361,13.0,18.0
3362,14.0,18.0
3363,15.0,18.0
3364,16.0,18.0
3365,17.0,18.0
3366,18.0,18.0
3367,19.0,18.0
3368,20.0,18.0
3369,21.0,18.0
3370,22.0,18.0
3371,23.0,18.0
3372,24.0,18.0
3373,25.0,18.0
3374,26.0,18.0
3375,27.0,18.0
3376,28.0,18.0
3377,29.0,18.0
3378,30.0,18.0
3379,31.0,18.0
3390,42.0,18.0
3391,43.0,18.0
3392,44.0,18.0
3393,45.0,18.0
3394,46.0,18.0
3395,47.0,18.0
3396,48.0,18.0
3397,49.0,18.0
3398,50.0,18.0
3399,51.0,18.0
3400,52.0,18.0
3401,53.0,18.0
3402,54.0,18.0
3408,60.0,18.0
3409,61.0,18.0
3410,62.0,18.0
3411,63.0,18.0
3412,64.0,18.0
3413,65.0,18.0
3414,66.0,18.0
3415,67.0,18.0
3416,68.0,18.0
3417,69.0,18.0
3427,79.0,18.0
3439,-90.0,19.0
3440,-89.0,19.0
3441,-88.0,19.0
3442,-87.0,19.0
3443,-86.0,19.0
3444,-85.0,19.0
3445,-84.0,19.0
3446,-83.0,19.0
3447,-82.0,19.0
3448,-81.0,19.0
3449,-80.0,19.0
3450,-79.0,19.0
3451,-78.0,19.0
3452,-77.0,19.0
3453,-76.0,19.0
3454,-75.0,19.0
3455,-74.0,19.0
3456,-73.0,19.0
3457,-72.0,19.0
3458,-71.0,19.0
3459,-70.0,19.0
3496,-33.0,19.0
3497,-32.0,19.0
3498,-31.0,19.0
3499,-30.0,19.0
3500,-29.0,19.0
3501,-28.0,19.0
3502,-27.0,19.0
3503,-26.0,19.0
3504,-25.0,19.0
3505,-24.0,19.0
3506,-23.0,19.0
3507,-22.0,19.0
3508,-21.0,19.0
3509,-20.0,19.0
3510,-19.0,19.0
3511,-18.0,19.0
3512,-17.0,19.0
3513,-16.0,19.0
3514,-15.0,19.0
3515,-14.0,19.0
3516,-13.0,19.0
3517,-12.0,19.0
3518,-11.0,19.0
3519,-10.0,19.0
3520,-9.0,19.0
3521,-8.0,19.0
3522,-7.0,19.0
3523,-6.0,19.0
3524,-5.0,19.0
3525,-4.0,19.0
3526,-3.0,19.0
3527,-2.0,19.0
3528,-1.0,19.0
3529,0.0,19.0
3530,1.0,19.0
3531,2.0,19.0
3532,3.0,19.0
3533,4.0,19.0
3534,5.0,19.0
3535,6.0,19.0
3536,7.0,19.0
3537,8.0,19.0
3538,9.0,19.0
3539,10.0,19.0
3540,11.0,19.0
3541,12.0,19.0
3542,13.0,19.0
3543,14.0,19.0
3544,15.0,19.0
3545,16.0,19.0
3546,17.0,19.0
3547,18.0,19.0
3548,19.0,19.0
3549,20.0,19.0
3550,21.0,19.0
3551,22.0,19.0
3552,23.0,19.0
3553,24.0,19.0
3554,25.0,19.0
3555,26.0,19.0
3556,27.0,19.0
3557,28.0,19.0
3558,29.0,19.0
3559,30.0,19.0
3571,42.0,19.0
3572,43.0,19.0
3573,44.0,19.0
3574,45.0,19.0
3575,46.0,19.0
3576,47.0,19.0
3577,48.0,19.0
3578,49.0,19.0
3579,50.0,19.0
3580,51.0,19.0
3581,52.0,19.0
3582,53.0,19.0
3583,54.0,19.0
3593,64.0,19.0
3594,65.0,19.0
3595,66.0,19.0
3596,67.0,19.0
3597,68.0,19.0
3598,69.0,19.0
3608,79.0,19.0
3609,80.0,19.0
3620,-90.0,20.0
3621,-89.0,20.0
3622,-88.0,20.0
3623,-87.0,20.0
3624,-86.0,20.0
3625,-85.0,20.0
3626,-84.0,20.0
3627,-83.0,20.0
3628,-82.0,20.0
3629,-81.0,20.0
3630,-80.0,20.0
3631,-79.0,20.0
3632,-78.0,20.0
3633,-77.0,20.0
3634,-76.0,20.0
3635,-75.0,20.0
3636,-74.0,20.0
3637,-73.0,20.0
3638,-72.0,20.0
3639,-71.0,20.0
3640,-70.0,20.0
3677,-33.0,20.0
3678,-32.0,20.0
3679,-31.0,20.0
3680,-30.0,20.0
3681,-29.0,20.0
3682,-28.0,20.0
3683,-27.0,20.0
3684,-26.0,20.0
3685,-25.0,20.0
3686,-24.0,20.0
3687,-23.0,20.0
3688,-22.0,20.0
3689,-21.0,20.0
3690,-20.0,20.0
3691,-19.0,20.0
3692,-18.0,20.0
3693,-17.0,20.0
3694,-16.0,20.0
3695,-15.0,20.0
3696,-14.0,20.0
3697,-13.0,20.0
3698,-12.0,20.0
3699,-11.0,20.0
3700,-10.0,20.0
3701,-9.0,20.0
3702,-8.0,20.0
3703,-7.0,20.0
3704,-6.0,20.0
3705,-5.0,20.0
3706,-4.0,20.0
3707,-3.0,20.0
3708,-2.0,20.0
3709,-1.0,20.0
3710,0.0,20.0
3711,1.0,20.0
3712,2.0,20.0
3713,3.0,20.0
3714,4.0,20.0
3715,5.0,20.0
3716,6.0,20.0
3717,7.0,20.0
3718,8.0,20.0
3719,9.0,20.0
3720,10.0,20.0
3721,11.0,20.0
3722,12.0,20.0
3723,13.0,20.0
3724,14.0,20.0
3725,15.0,20.0
3726,16.0,20.0
3727,17.0,20.0
3728,18.0,20.0
3729,19.0,20.0
3730,20.0,20.0
3731,21.0,20.0
3732,22.0,20.0
3733,23.0,20.0
3734,24.0,20.0
3735,25.0,20.0
3736,26.0,20.0
3737,27.0,20.0
3738,28.0,20.0
3739,29.0,20.0
3740,30.0,20.0
3741,31.0,20.0
3751,41.0,20.0
3752,42.0,20.0
3753,43.0,20.0
3754,44.0,20.0
3755,45.0,20.0
3756,46.0,20.0
3757,47.0,20.0
3758,48.0,20.0
3759,49.0,20.0
3760,50.0,20.0
3761,51.0,20.0
3762,52.0,20.0
3763,53.0,20.0
3764,54.0,20.0
3765,55.0,20.0
3774,64.0,20.0
3775,65.0,20.0
3776,66.0,20.0
3777,67.0,20.0
3778,68.0,20.0
3779,69.0,20.0
3789,79.0,20.0
3790,80.0,20.0
3801,-90.0,21.0
3802,-89.0,21.0
3803,-88.0,21.0
3804,-87.0,21.0
3805,-86.0,21.0
3806,-85.0,21.0
3807,-84.0,21.0
3808,-83.0,21.0
3809,-82.0,21.0
3810,-81.0,21.0
3811,-80.0,21.0
3812,-79.0,21.0
3813,-78.0,21.0
3814,-77.0,21.0
3815,-76.0,21.0
3816,-75.0,21.0
3817,-74.0,21.0
3818,-73.0,21.0
3819,-72.0,21.0
3820,-71.0,21.0
3858,-33.0,21.0
3859,-32.0,21.0
3860,-31.0,21.0
3861,-30.0,21.0
3862,-29.0,21.0
3863,-28.0,21.0
3864,-27.0,21.0
3865,-26.0,21.0
3866,-25.0,21.0
3867,-24.0,21.0
3868,-23.0,21.0
3869,-22.0,21.0
3870,-21.0,21.0
3871,-20.0,21.0
3872,-19.0,21.0
3873,-18.0,21.0
3874,-17.0,21.0
3875,-16.0,21.0
3876,-15.0,21.0
3877,-14.0,21.0
3878,-13.0,21.0
3879,-12.0,21.0
3880,-11.0,21.0
3881,-10.0,21.0
3882,-9.0,21.0
3883,-8.0,21.0
3884,-7.0,21.0
3885,-6.0,21.0
3886,-5.0,21.0
3887,-4.0,21.0
3888,-3.0,21.0
3889,-2.0,21.0
3890,-1.0,21.0
3891,0.0,21.0
3892,1.0,21.0
3893,2.0,21.0
3894,3.0,21.0
3895,4.0,21.0
3896,5.0,21.0
3897,6.0,21.0
3898,7.0,21.0
3899,8.0,21.0
3900,9.0,21.0
3901,10.0,21.0
3902,11.0,21.0
3903,12.0,21.0
3904,13.0,21.0
3905,14.0,21.0
3906,15.0,21.0
3907,16.0,21.0
3908,17.0,21.0
3909,18.0,21.0
3910,19.0,21.0
3911,20.0,21.0
3912,21.0,21.0
3913,22.0,21.0
3914,23.0,21.0
3915,24.0,21.0
3916,25.0,21.0
3917,26.0,21.0
3918,27.0,21.0
3919,28.0,21.0
3920,29.0,21.0
3921,30.0,21.0
3922,31.0,21.0
3923,32.0,21.0
3931,40.0,21.0
3932,41.0,21.0
3933,42.0,21.0
3934,43.0,21.0
3935,44.0,21.0
3936,45.0,21.0
3937,46.0,21.0
3938,47.0,21.0
3939,48.0,21.0
3940,49.0,21.0
3941,50.0,21.0
3942,51.0,21.0
3943,52.0,21.0
3944,53.0,21.0
3945,54.0,21.0
3946,55.0,21.0
3954,63.0,21.0
3955,64.0,21.0
3956,65.0,21.0
3957,66.0,21.0
3958,67.0,21.0
3959,68.0,21.0
3960,69.0,21.0
3982,-90.0,22.0
3983,-89.0,22.0
3984,-88.0,22.0
3985,-87.0,22.0
3986,-86.0,22.0
3987,-85.0,22.0
3988,-84.0,22.0
3989,-83.0,22.0
3990,-82.0,22.0
3991,-81.0,22.0
3992,-80.0,22.0
3993,-79.0,22.0
3994,-78.0,22.0
3995,-77.0,22.0
3996,-76.0,22.0
3997,-75.0,22.0
3998,-74.0,22.0
3999,-73.0,22.0
4000,-72.0,22.0
4001,-71.0,22.0
4002,-70.0,22.0
4039,-33.0,22.0
4040,-32.0,22.0
4041,-31.0,22.0
4042,-30.0,22.0
4043,-29.0,22.0
4044,-28.0,22.0
4045,-27.0,22.0
4046,-26.0,22.0
4047,-25.0,22.0
4048,-24.0,22.0
4049,-23.0,22.0
4050,-22.0,22.0
4051,-21.0,22.0
4052,-20.0,22.0
4053,-19.0,22.0
4054,-18.0,22.0
4055,-17.0,22.0
4056,-16.0,22.0
4057,-15.0,22.0
4058,-14.0,22.0
4059,-13.0,22.0
4060,-12.0,22.0
4061,-11.0,22.0
4062,-10.0,22.0
4063,-9.0,22.0
4064,-8.0,22.0
4065,-7.0,22.0
4066,-6.0,22.0
4067,-5.0,22.0
4068,-4.0,22.0
4069,-3.0,22.0
4070,-2.0,22.0
4071,-1.0,22.0
4072,0.0,22.0
4073,1.0,22.0
4074,2.0,22.0
4075,3.0,22.0
4076,4.0,22.0
4077,5.0,22.0
4078,6.0,22.0
4079,7.0,22.0
4080,8.0,22.0
4081,9.0,22.0
4082,10.0,22.0
4083,11.0,22.0
4084,12.0,22.0
4085,13.0,22.0
4086,14.0,22.0
4087,15.0,22.0
4088,16.0,22.0
4089,17.0,22.0
4090,18.0,22.0
4091,19.0,22.0
4092,20.0,22.0
4093,21.0,22.0
4094,22.0,22.0
4095,23.0,22.0
4096,24.0,22.0
4097,25.0,22.0
4098,26.0,22.0
4099,27.0,22.0
4100,28.0,22.0
4101,29.0,22.0
4102,30.0,22.0
4103,31.0,22.0
4104,32.0,22.0
4105,33.0,22.0
4111,39.0,22.0
4112,40.0,22.0
4113,41.0,22.0
4114,42.0,22.0
4115,43.0,22.0
4116,44.0,22.0
4117,45.0,22.0
4118,46.0,22.0
4119,47.0,22.0
4120,48.0,22.0
4121,49.0,22.0
4122,50.0,22.0
4123,51.0,22.0
4124,52.0,22.0
4125,53.0,22.0
4126,54.0,22.0
4127,55.0,22.0
4128,56.0,22.0
4129,57.0,22.0
4134,62.0,22.0
4135,63.0,22.0
4136,64.0,22.0
4137,65.0,22.0
4138,66.0,22.0
4139,67.0,22.0
4140,68.0,22.0
4141,69.0,22.0
4163,-90.0,23.0
4164,-89.0,23.0
4165,-88.0,23.0
4166,-87.0,23.0
4167,-86.0,23.0
4168,-85.0,23.0
4169,-84.0,23.0
4170,-83.0,23.0
4171,-82.0,23.0
4172,-81.0,23.0
4173,-80.0,23.0
4174,-79.0,23.0
4175,-78.0,23.0
4176,-77.0,23.0
4177,-76.0,23.0
4178,-75.0,23.0
4179,-74.0,23.0
4180,-73.0,23.0
4181,-72.0,23.0
4182,-71.0,23.0
4220,-33.0,23.0
4221,-32.0,23.0
4222,-31.0,23.0
4223,-30.0,23.0
4224,-29.0,23.0
4225,-28.0,23.0
4226,-27.0,23.0
4227,-26.0,23.0
4228,-25.0,23.0
4229,-24.0,23.0
4230,-23.0,23.0
4231,-22.0,23.0
4232,-21.0,23.0
4233,-20.0,23.0
4234,-19.0,23.0
4235,-18.0,23.0
4236,-17.0,23.0
4237,-16.0,23.0
4238,-15.0,23.0
4239,-14.0,23.0
4240,-13.0,23.0
4241,-12.0,23.0
4242,-11.0,23.0
4243,-10.0,23.0
4244,-9.0,23.0
4245,-8.0,23.0
4246,-7.0,23.0
4247,-6.0,23.0
4248,-5.0,23.0
4249,-4.0,23.0
4250,-3.0,23.0
4251,-2.0,23.0
4252,-1.0,23.0
4253,0.0,23.0
4254,1.0,23.0
4255,2.0,23.0
4256,3.0,23.0
4257,4.0,23.0
4258,5.0,23.0
4259,6.0,23.0
4260,7.0,23.0
4261,8.0,23.0
4262,9.0,23.0
4263,10.0,23.0
4264,11.0,23.0
4265,12.0,23.0
4266,13.0,23.0
4267,14.0,23.0
4268,15.0,23.0
4269,16.0,23.0
4270,17.0,23.0
4271,18.0,23.0
4272,19.0,23.0
4273,20.0,23.0
4274,21.0,23.0
4275,22.0,23.0
4276,23.0,23.0
4277,24.0,23.0
4278,25.0,23.0
4279,26.0,23.0
4280,27.0,23.0
4281,28.0,23.0
4282,29.0,23.0
4283,30.0,23.0
4284,31.0,23.0
4285,32.0,23.0
4286,33.0,23.0
4292,39.0,23.0
4293,40.0,23.0
4294,41.0,23.0
4295,42.0,23.0
4296,43.0,23.0
4297,44.0,23.0
4298,45.0,23.0
4299,46.0,23.0
4300,47.0,23.0
4301,48.0,23.0
4302,49.0,23.0
4303,50.0,23.0
4304,51.0,23.0
4305,52.0,23.0
4306,53.0,23.0
4307,54.0,23.0
4308,55.0,23.0
4309,56.0,23.0
4310,57.0,23.0
4311,58.0,23.0
4312,59.0,23.0
4314,61.0,23.0
4315,62.0,23.0
4316,63.0,23.0
4317,64.0,23.0
4318,65.0,23.0
4319,66.0,23.0
4320,67.0,23.0
4321,68.0,23.0
4322,69.0,23.0
4323,70.0,23.0
4344,-90.0,24.0
4345,-89.0,24.0
4346,-88.0,24.0
4347,-87.0,24.0
4348,-86.0,24.0
4349,-85.0,24.0
4350,-84.0,24.0
4351,-83.0,24.0
4352,-82.0,24.0
4353,-81.0,24.0
4354,-80.0,24.0
4355,-79.0,24.0
4356,-78.0,24.0
4357,-77.0,24.0
4358,-76.0,24.0
4359,-75.0,24.0
4360,-74.0,24.0
4361,-73.0,24.0
4362,-72.0,24.0
4363,-71.0,24.0
4401,-33.0,24.0
4402,-32.0,24.0
4403,-31.0,24.0
4404,-30.0,24.0
4405,-29.0,24.0
4406,-28.0,24.0
4407,-27.0,24.0
4408,-26.0,24.0
4409,-25.0,24.0
4410,-24.0,24.0
4411,-23.0,24.0
4412,-22.0,24.0
4413,-21.0,24.0
4414,-20.0,24.0
4415,-19.0,24.0
4416,-18.0,24.0
4417,-17.0,24.0
4418,-16.0,24.0
4419,-15.0,24.0
4420,-14.0,24.0
4421,-13.0,24.0
4422,-12.0,24.0
4423,-11.0,24.0
4424,-10.0,24.0
4425,-9.0,24.0
4426,-8.0,24.0
4427,-7.0,24.0
4428,-6.0,24.0
4429,-5.0,24.0
4430,-4.0,24.0
4431,-3.0,24.0
4432,-2.0,24.0
4433,-1.0,24.0
4434,0.0,24.0
4435,1.0,24.0
4436,2.0,24.0
4437,3.0,24.0
4438,4.0,24.0
4439,5.0,24.0
4440,6.0,24.0
4441,7.0,24.0
4442,8.0,24.0
4443,9.0,24.0
4444,10.0,24.0
4445,11.0,24.0
4446,12.0,24.0
4447,13.0,24.0
4448,14.0,24.0
4449,15.0,24.0
4450,16.0,24.0
4451,17.0,24.0
4452,18.0,24.0
4453,19.0,24.0
4454,20.0,24.0
4455,21.0,24.0
4456,22.0,24.0
4457,23.0,24.0
4458,24.0,24.0
4459,25.0,24.0
4460,26.0,24.0
4461,27.0,24.0
4462,28.0,24.0
4463,29.0,24.0
4464,30.0,24.0
4465,31.0,24.0
4466,32.0,24.0
4474,40.0,24.0
4475,41.0,24.0
4476,42.0,24.0
4477,43.0,24.0
4478,44.0,24.0
4479,45.0,24.0
4480,46.0,24.0
4481,47.0,24.0
4482,48.0,24.0
4483,49.0,24.0
4484,50.0,24.0
4485,51.0,24.0
4486,52.0,24.0
4487,53.0,24.0
4488,54.0,24.0
4489,55.0,24.0
4490,56.0,24.0
4491,57.0,24.0
4492,58.0,24.0
4493,59.0,24.0
4494,60.0,24.0
4495,61.0,24.0
4496,62.0,24.0
4497,63.0,24.0
4498,64.0,24.0
4499,65.0,24.0
4500,66.0,24.0
4501,67.0,24.0
4502,68.0,24.0
4503,69.0,24.0
4504,70.0,24.0
4525,-90.0,25.0
4526,-89.0,25.0
4527,-88.0,25.0
4528,-87.0,25.0
4529,-86.0,25.0
4530,-85.0,25.0
4531,-84.0,25.0
4532,-83.0,25.0
4533,-82.0,25.0
4534,-81.0,25.0
4535,-80.0,25.0
4536,-79.0,25.0
4537,-78.0,25.0
4538,-77.0,25.0
4539,-76.0,25.0
4540,-75.0,25.0
4541,-74.0,25.0
4542,-73.0,25.0
4543,-72.0,25.0
4544,-71.0,25.0
4582,-33.0,25.0
4583,-32.0,25.0
4584,-31.0,25.0
4585,-30.0,25.0
4586,-29.0,25.0
4587,-28.0,25.0
4588,-27.0,25.0
4589,-26.0,25.0
4590,-25.0,25.0
4591,-24.0,25.0
4592,-23.0,25.0
4593,-22.0,25.0
4594,-21.0,25.0
4595,-20.0,25.0
4596,-19.0,25.0
4597,-18.0,25.0
4598,-17.0,25.0
4599,-16.0,25.0
4600,-15.0,25.0
4601,-14.0,25.0
4602,-13.0,25.0
4603,-12.0,25.0
4604,-11.0,25.0
4605,-10.0,25.0
4606,-9.0,25.0
4607,-8.0,25.0
4608,-7.0,25.0
4609,-6.0,25.0
4610,-5.0,25.0
4611,-4.0,25.0
4612,-3.0,25.0
4613,-2.0,25.0
4614,-1.0,25.0
4615,0.0,25.0
4616,1.0,25.0
4617,2.0,25.0
4618,3.0,25.0
4619,4.0,25.0
4620,5.0,25.0
4621,6.0,25.0
4622,7.0,25.0
4623,8.0,25.0
4624,9.0,25.0
4625,10.0,25.0
4626,11.0,25.0
4627,12.0,25.0
4628,13.0,25.0
4629,14.0,25.0
4630,15.0,25.0
4631,16.0,25.0
4632,17.0,25.0
4633,18.0,25.0
4634,19.0,25.0
4635,20.0,25.0
4636,21.0,25.0
4637,22.0,25.0
4638,23.0,25.0
4639,24.0,25.0
4640,25.0,25.0
4641,26.0,25.0
4642,27.0,25.0
4643,28.0,25.0
4644,29.0,25.0
4645,30.0,25.0
4646,31.0,25.0
4656,41.0,25.0
4657,42.0,25.0
4658,43.0,25.0
4659,44.0,25.0
4660,45.0,25.0
4661,46.0,25.0
4662,47.0,25.0
4663,48.0,25.0
4664,49.0,25.0
4665,50.0,25.0
4666,51.0,25.0
4667,52.0,25.0
4668,53.0,25.0
4669,54.0,25.0
4670,55.0,25.0
4671,56.0,25.0
4672,57.0,25.0
4673,58.0,25.0
4674,59.0,25.0
4675,60.0,25.0
4676,61.0,25.0
4677,62.0,25.0
4678,63.0,25.0
4679,64.0,25.0
4680,65.0,25.0
4681,66.0,25.0
4682,67.0,25.0
4683,68.0,25.0
4684,69.0,25.0
4685,70.0,25.0
4706,-90.0,26.0
4707,-89.0,26.0
4708,-88.0,26.0
4709,-87.0,26.0
4710,-86.0,26.0
4711,-85.0,26.0
4712,-84.0,26.0
4713,-83.0,26.0
4714,-82.0,26.0
4715,-81.0,26.0
4716,-80.0,26.0
4717,-79.0,26.0
4718,-78.0,26.0
4719,-77.0,26.0
4720,-76.0,26.0
4721,-75.0,26.0
4722,-74.0,26.0
4723,-73.0,26.0
4724,-72.0,26.0
4725,-71.0,26.0
4763,-33.0,26.0
4764,-32.0,26.0
4765,-31.0,26.0
4766,-30.0,26.0
4767,-29.0,26.0
4768,-28.0,26.0
4769,-27.0,26.0
4770,-26.0,26.0
4771,-25.0,26.0
4772,-24.0,26.0
4773,-23.0,26.0
4774,-22.0,26.0
4775,-21.0,26.0
4776,-20.0,26.0
4777,-19.0,26.0
4778,-18.0,26.0
4779,-17.0,26.0
4780,-16.0,26.0
4781,-15.0,26.0
4782,-14.0,26.0
4783,-13.0,26.0
4784,-12.0,26.0
4785,-11.0,26.0
4786,-10.0,26.0
4787,-9.0,26.0
4788,-8.0,26.0
4789,-7.0,26.0
4790,-6.0,26.0
4791,-5.0,26.0
4792,-4.0,26.0
4793,-3.0,26.0
4794,-2.0,26.0
4795,-1.0,26.0
4796,0.0,26.0
4797,1.0,26.0
4798,2.0,26.0
4799,3.0,26.0
4800,4.0,26.0
4801,5.0,26.0
4802,6.0,26.0
4803,7.0,26.0
4804,8.0,26.0
4805,9.0,26.0
4806,10.0,26.0
4807,11.0,26.0
4808,12.0,26.0
4809,13.0,26.0
4810,14.0,26.0
4811,15.0,26.0
4812,16.0,26.0
4813,17.0,26.0
4814,18.0,26.0
4815,19.0,26.0
4816,20.0,26.0
4817,21.0,26.0
4818,22.0,26.0
4819,23.0,26.0
4820,24.0,26.0
4821,25.0,26.0
4822,26.0,26.0
4823,27.0,26.0
4824,28.0,26.0
4825,29.0,26.0
4826,30.0,26.0
4827,31.0,26.0
4837,41.0,26.0
4838,42.0,26.0
4839,43.0,26.0
4840,44.0,26.0
4841,45.0,26.0
4842,46.0,26.0
4843,47.0,26.0
4844,48.0,26.0
4845,49.0,26.0
4846,50.0,26.0
4847,51.0,26.0
4848,52.0,26.0
4849,53.0,26.0
4850,54.0,26.0
4851,55.0,26.0
4852,56.0,26.0
4853,57.0,26.0
4854,58.0,26.0
4855,59.0,26.0
4856,60.0,26.0
4857,61.0,26.0
4858,62.0,26.0
4859,63.0,26.0
4860,64.0,26.0
4861,65.0,26.0
4862,66.0,26.0
4863,67.0,26.0
4864,68.0,26.0
4865,69.0,26.0
4866,70.0,26.0
4887,-90.0,27.0
4888,-89.0,27.0
4889,-88.0,27.0
4890,-87.0,27.0
4891,-86.0,27.0
4892,-85.0,27.0
4893,-84.0,27.0
4894,-83.0,27.0
4895,-82.0,27.0
4896,-81.0,27.0
4897,-80.0,27.0
4898,-79.0,27.0
4899,-78.0,27.0
4900,-77.0,27.0
4901,-76.0,27.0
4902,-75.0,27.0
4903,-74.0,27.0
4904,-73.0,27.0
4905,-72.0,27.0
4906,-71.0,27.0
4907,-70.0,27.0
4944,-33.0,27.0
4945,-32.0,27.0
4946,-31.0,27.0
4947,-30.0,27.0
4948,-29.0,27.0
4949,-28.0,27.0
4950,-27.0,27.0
4951,-26.0,27.0
4952,-25.0,27.0
4953,-24.0,27.0
4954,-23.0,27.0
4955,-22.0,27.0
4956,-21.0,27.0
4957,-20.0,27.0
4958,-19.0,27.0
4959,-18.0,27.0
4960,-17.0,27.0
4961,-16.0,27.0
4962,-15.0,27.0
4963,-14.0,27.0
4964,-13.0,27.0
4965,-12.0,27.0
4966,-11.0,27.0
4967,-10.0,27.0
4968,-9.0,27.0
4969,-8.0,27.0
4970,-7.0,27.0
4971,-6.0,27.0
4972,-5.0,27.0
4973,-4.0,27.0
4974,-3.0,27.0
4975,-2.0,27.0
4976,-1.0,27.0
4977,0.0,27.0
4978,1.0,27.0
4979,2.0,27.0
4980,3.0,27.0
4981,4.0,27.0
4982,5.0,27.0
4983,6.0,27.0
4984,7.0,27.0
4985,8.0,27.0
4986,9.0,27.0
4987,10.0,27.0
4988,11.0,27.0
4989,12.0,27.0
4990,13.0,27.0
4991,14.0,27.0
4992,15.0,27.0
4993,16.0,27.0
4994,17.0,27.0
4995,18.0,27.0
4996,19.0,27.0
4997,20.0,27.0
4998,21.0,27.0
4999,22.0,27.0
5000,23.0,27.0
5001,24.0,27.0
5002,25.0,27.0
5003,26.0,27.0
5004,27.0,27.0
5005,28.0,27.0
5006,29.0,27.0
5007,30.0,27.0
5018,41.0,27.0
5019,42.0,27.0
